track,artist,album,uri,times_played
Tunnel Vision,Srsly,Prelude,spotify:track:34E0S4r5M2UQz6bqGxuFVC,1
Turn It Around,Lucius,EP,spotify:track:6zErxzIOlbREXsufFrUVFR,4
Turn Me Up,Twin Shadow,Turn Me Up,spotify:track:7hBkrgTX9iDsSOZqTPNo68,1
Turned the Heat Off,Mirah,Changing Light,spotify:track:53QZItONaTpOOd05KAczkx,1
Turtleneck,The Wharves,At Bay,spotify:track:2je8yK3fCiJ94H2Rt6HC7D,1
Turtleneck & Chain,The Lonely Island,Turtleneck & Chain,spotify:track:6Rt5KKDy5jfyAcQfzUsG79,1
TV Queen,Wild Nothing,TV Queen,spotify:track:22MN78DMEIYFigap5okPdP,1
Twilight Omens,Franz Ferdinand,Tonight: Franz Ferdinand,spotify:track:0TfVbpyYPoVBrnPVV5uawb,1
Twin Skeleton's (Hotel In NYC),Fall Out Boy,American Beauty/American Psycho,spotify:track:2WWP0IPX9xFjAMraNHX390,14
Twist And Shout,The Isley Brothers,Twist & Shout,spotify:track:0URp9jOJtiWKR1AfMGH2Qj,1
Two Coffins,Against Me!,Transgender Dysphoria Blues,spotify:track:2IqKjajY7Xc4bQpG9KTlNp,6
Two Hearts,The Features,Good Old Days,spotify:track:5dCQryKQ6LPT50PBXnZfQy,2
Two Kinds of Happiness,The Strokes,Angles,spotify:track:10rOqbOBlAJybglgmqaMZL,2
U Up,Soft Lit,U Up - Single,spotify:track:6Ec8oKwGM4oU1oVKwzlla3,1
Uma Thurman,Fall Out Boy,American Beauty/American Psycho,spotify:track:5PUawWFG1oIS2NwEcyHaCr,22
Unbelievers,Vampire Weekend,Modern Vampires of the City,spotify:track:7psPPGwhFzP3pyOcb3ivcT,6
Unchained (The Payback / Untouchable),James Brown,Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,spotify:track:1zPkAyWzIAePfmbhHetqK7,2
Under Cover of Darkness,The Strokes,Angles,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,34
Under Pressure - Remastered 2011,Queen,Hot Space,spotify:track:11IzgLRXV7Cgek3tEgGgjw,1
Under the Bridge,Red Hot Chili Peppers,Greatest Hits,spotify:track:23NPGXlSaIqWzvxIRhM2oG,11
Under the Westway / Intermission - Live,Blur,Parklive,spotify:track:23YJwXpXrv9ftpjw9S764J,1
Undercover Martyn,Two Door Cinema Club,Tourist History,spotify:track:2jnvdMCTvtdVCci3YLqxGY,6
Underdog,Kasabian,West Ryder Pauper Lunatic Asylum,spotify:track:3PbsDnKdrZY0ttX7VE9s5R,4
Understanding in a Car Crash,Thursday,Full Collapse,spotify:track:4pBfU4RSvH0NzjEr2OgjWn,1
Undone - The Sweater Song,Weezer,Weezer,spotify:track:6FxbwB6o1MKOy0dHvxNr2W,1
Unforgettable,Marvin Gaye,A Tribute To The Great Nat King Cole,spotify:track:3wwz4biKrdVWj6Edq2m6pC,1
Unforgettable - Remastered,Nat King Cole,The Unforgettable Nat King Cole,spotify:track:1dsTXrCAI4PuSe7bfaswfe,1
Union,Snakadaktal,Sleep In The Water,spotify:track:5iROaHtJI5Uxf8PjRe9OnP,1
Unknown Brother,The Black Keys,Brothers,spotify:track:0BQH5uHglCuHVImyCjOOHc,8
Until the End of Time,Justin Timberlake,FutureSex/LoveSounds,spotify:track:6QINlZTl5PrAJ92l3FxziG,1
Untitled,Mirah,Advisory Committee,spotify:track:1yWVht3E515KbFwt6xnIJc,6
Untitled,Mirah,Advisory Committee,spotify:track:5NuUhEq8fPtDDYDA2KN0EU,6
Up All Night,Slaughter,Mass Slaughter,spotify:track:1AsRjeavWPH8sCQbjMP8Xh,1
Up From The Skies,Jimi Hendrix,Axis: Bold As Love,spotify:track:4oarDDCWsSnX2WOIRKuQo1,1
Up in Flames,Coldplay,Mylo Xyloto,spotify:track:06t6JWrU05BxaKPtct2P2n,1
Uprising,Muse,The Resistance,spotify:track:4VqPOruhp5EdPBeR92t6lQ,7
Uptight (Everything's Alright),Stevie Wonder,Up-Tight,spotify:track:0Hw6SCrtU9pFCjgAONpnGZ,12
Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Funk (feat. Bruno Mars),spotify:track:4rmPQGwcLQjCoFq5NrTA0D,3
Vagabond,MisterWives,Our Own House,spotify:track:310BgC3S2W0Cl8w0OmyS3n,1
Vampire Money,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,spotify:track:4kXHIm097G3CemN3PzcpgL,18
Vegas (Bonus Track),Tennis,Young & Old,spotify:track:4gUZxVDf3XgqD0MDdLgbqN,1
Vegas Lights,Panic! At The Disco,"Too Weird to Live, Too Rare to Die!",spotify:track:0zewUY3RSh8yaV7q66Okem,28
Vengeance,"Woe, Is Me",Vengeance,spotify:track:77o5lCGzfnfVzeEhCgn1BD,1
Veridis Quo,Daft Punk,Something About Us,spotify:track:6fSXNDuKucAxQGPz1CHUrg,1
Very Ape,Nirvana,In Utero,spotify:track:6TVMbDLH4ICrzFbwdo1C2s,9
Very Ape - 2013 Mix,Nirvana,In Utero,spotify:track:1l35xcSg2144Kx4CCUc9L1,2
Victim of Love - 2013 Remaster,Eagles,Hotel California,spotify:track:1tKha6Q0lYlW1qsWYbZB2N,1
Victoria,Jukebox The Ghost,Let Live & Let Ghosts,spotify:track:3jwBnbzOghYAA0F6AQ6E8d,3
Victorious,Panic! At The Disco,Death of a Bachelor,spotify:track:6od5hFv9IT5JHc7NEF9HRv,3
Video Killed The Radio Star,The Buggles,The Age Of Plastic,spotify:track:6t1FIJlZWTQfIZhsGjaulM,1
Vireo's Eye,Future Islands,In Evening Air,spotify:track:5kMM0INd73eRhqrxgzj3rv,1
Vitriol,Bluejuice,Retrospectable,spotify:track:5Qk1mCqD5rUiWK2p1XABG4,4
Viv Without the N,Tennis,Ritual in Repeat,spotify:track:2G9oKgO0x8NWJmNUEqgQZQ,1
Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,spotify:track:1mea3bSkSGXuIRvnydlB5b,1
Voices - Radio Mix,Go Wolf,Voices EP,spotify:track:2jOtPBWXM3jwsx7v6vRG9C,1
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Dean Martin,This Is Dean Martin,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,18
Voodoo Child (Slight Return),Jimi Hendrix,Experience Hendrix: The Best Of Jimi Hendrix,spotify:track:6d3I7THB2bONUkxOo1DvmZ,1
Voyager,Daft Punk,Discovery,spotify:track:7cMFjxhbXBpOlais7KMF3j,2
w.a.m.s.,Fall Out Boy,Folie à Deux,spotify:track:5z2LeGnH19PuaOuA2Ksmp6,5
Wait Until Tomorrow,Jimi Hendrix,Axis: Bold As Love,spotify:track:2YtVzmZzew1ILUdNueyWd7,1
"Wait, Wait, Wait",Northern Faces,Northern Faces,spotify:track:5m86F6mVAOG2EKVWt50j9h,1
Wake and Bake,FLEECE,Scavenger,spotify:track:1ed5ib8UKeZsQaN2GFbmrS,14
Wake Up,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),spotify:track:2QiqwOVUctPRVggO9G1Zs5,12
Wake Up,Arcade Fire,Funeral,spotify:track:2uljPrNySotVP1d42B30X2,12
Wake Up Call,Maroon 5,It Won't Be Soon Before Long.,spotify:track:1zqllQUMCgMaInr0CzFVll,2
Wake Up Call,Nothing But Thieves,Nothing But Thieves,spotify:track:55pU8utrZ0WxtvWKW1FjXY,2
Walk Away,Green Day,¡TRÉ!,spotify:track:7w7aC5H2idbRj4ugvBca2C,1
Walk on the Wild Side,Lou Reed,Transformer,spotify:track:0EFEkt29P7Icr7dO4vN6yk,2
Walk on the Wild Side,Lou Reed,Between Thought And Expression,spotify:track:3V0dGluD6yXFk3gfAKzDEF,2
Walk On the Wild Side,Lou Reed,Transformer,spotify:track:5p3JunprHCxClJjOmcLV8G,4
Walk This Way,MØ,Walk This Way,spotify:track:4mNNYgTVUIR0gshtY68NH2,1
Walkin' On The Sun,Smash Mouth,All Star Smash Hits,spotify:track:2JAf4C2jcUAGixxywJEUvm,23
Walkin' the Board,The Lively Ones,Hang Five! The Best Of The Lively Ones,spotify:track:6iMjIKL1kMjHH58qY27VzX,1
Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,spotify:track:05wIrZSwuaVWhcv5FfqeH0,1
Walking The Cow,Daniel Johnston,Hi How Are You,spotify:track:5Os6DoqgRxMXz4ZMvSyoLX,1
Wanna Get To Know You,G-Unit,Beg For Mercy,spotify:track:6mU3a8GcwOt1FiT06TiTFF,6
Wannabe,Spice Girls,Spice,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,9
Want,Jawbreaker,Unfun (2010 Remastered Edition),spotify:track:1kaYGnm5Z1syivl8dCDaRZ,1
War On The Palaces,Refused,Freedom,spotify:track:1yfzWNCvGxTiamQA1LQrUx,1
War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,Paranoid,spotify:track:2rd9ETlulTbz6BYZcdvIE1,6
Warned You,Good Morning,Shawcross,spotify:track:67LKZcv1J2Yj4pk5UIuFQW,13
Warning,Green Day,Warning,spotify:track:0ue0gFLwvXd8qZIPg35Qiu,1
Warszawa - 1999 Remaster,David Bowie,Low,spotify:track:22Kois7zA3KSfiL69Y5Z7H,1
Wasted Time - 2013 Remaster,Eagles,The Very Best of the Eagles,spotify:track:0bZ2UE7IEIdqBMxmsHR2sE,4
Wasted Time - 2013 Remaster,Eagles,Hotel California,spotify:track:0Q5YtY85lz5n7rQkeMNpoe,4
Wasted Time - 2013 Remaster,Eagles,Hotel California,spotify:track:7soAdgnUJFcVYA4fiTjFwh,4
Wasted Time - Live; 1999 Remaster,Eagles,Eagles Live,spotify:track:0oD2BtVSf8qSiELT7EoqYw,1
Watch That Man - 2013 Remaster,David Bowie,Aladdin Sane,spotify:track:1vlcWaJV9hGbiQMbsh2d8t,1
Water and Sleep,Mirah,"You Think It's Like This, But Really It's Like This",spotify:track:0enHBi8mVKh4jTV5rjBrya,1
Water And Sleep,Mirah,You Think It's Like This But Really It's Like This,spotify:track:5WHDM5YPMhU8FtYHZxge1I,5
Waterbirds,Tennis,Cape Dory,spotify:track:2Bq7YYq6m7XMM0Id0GS9Tv,1
Waterfalls,TLC,Crazysexycool,spotify:track:6qspW4YKycviDFjHBOaqUY,1
Wave Of Mutilation (Peel Session),Pixies,"Doolittle 25: B-Sides, Peel Sessions And Demos",spotify:track:0FGdcjipBbY2AblSRnfN36,2
Ways,Ruby the RabbitFoot,New As Dew,spotify:track:3XHutB7NYOotisWgAJPdBk,3
WDIDLN?,Bo Burnham,what.,spotify:track:6Miej8wT36stpnC5kU98Ws,6
We Are The Champions - Remastered 2011,Queen,News Of The World,spotify:track:7ccI9cStQbQdystvc6TvxD,12
We Are The Champions - Remastered 2011,Queen,Queen 40 Limited Edition Collector's Box Set Vol. 2,spotify:track:2U9v51tNOoLRhwrU6j83uU,12
We Are Young (feat. Janelle Monáe),fun.,Some Nights,spotify:track:7a86XRg84qjasly9f6bPSD,1
We Can't Sit Down,Joe Tex,I Gotcha,spotify:track:131B5fYQs1C6fFe6TIbHE1,1
We Didn't Start the Fire,Billy Joel,Storm Front,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,3
We Go Together - From “Grease” Soundtrack,John Travolta,Grease,spotify:track:05hqW7A1I64QOGd8PbSmHM,4
We Think We Know You,Bo Burnham,what.,spotify:track:3WditdZyYTmW4rdHUM71Jx,3
We Used to Vacation,Cold War Kids,Robbers & Cowards,spotify:track:7C4xSXtrxBTH37gx5eBujE,5
We Will Rock You - Remastered 2011,Queen,News Of The World,spotify:track:54flyrjcdnQdco7300avMJ,37
We Wish You A Merry Christmas,Weezer,Christmas With Weezer,spotify:track:1swm2Hei9tUlcohs0zj7DU,1
We're Back!,The Lonely Island,Turtleneck & Chain,spotify:track:0rOd1apcNopOJOR15YUFiF,1
We're Both So Sorry,Mirah,C'mon Miracle,spotify:track:3MJQbaRLl0y4FDqdyGBTDU,4
We're Both So Sorry,Mirah,C'mon Miracle,spotify:track:4JevZ73XCoSqjR6IKSlIFw,4
We're Both So Sorry (Screamclub),Mirah,Joyride: Remixes,spotify:track:32pI88XwNXSIK926qAWAsB,2
We're Going To Be Friends,The White Stripes,White Blood Cells,spotify:track:6u13tCUeMafkT0KFsmvodB,9
We're So Starving,Panic! At The Disco,Pretty. Odd.,spotify:track:4cpvL9PzBnQjinE5wCo3By,1
We've Got a File on You,Blur,Think Tank,spotify:track:08xT4sXJotusp2N09mwDt6,1
Wearing And Tearing,Led Zeppelin,The Complete Studio Albums,spotify:track:7ummprHfTMh7Sa0RQuH6Yv,1
Wee Wee Hours,Chuck Berry,Gold,spotify:track:4J8VlkmKA0TiHOlYTxwZGn,1
Weighted,Frank Iero,Stomachaches,spotify:track:7bcHYnmmfMz0cnJI25svC0,4
Welcome To Japan,The Strokes,Comedown Machine,spotify:track:7bfocP7GYoLOutUYpTI8tx,11
Welcome to Love,Young Ejecta,The Planet,spotify:track:7xTJEqcqWwpDDrCVNVzsIa,1
Welcome to Paradise,Green Day,Dookie,spotify:track:5kr3j5Clb9rjEposoMyLVt,1
Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:6XY27rOwmDl0gqBtYjrK8a,11
Welcome to the Black Parade,My Chemical Romance,The Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW,11
Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),Gorillaz,Plastic Beach,spotify:track:46WOptLnXUtH3LOyYvmMO1,7
Welcome To YouTube,Bo Burnham,Bo Burnham,spotify:track:5jyrvaNgMdejnBjrXiWo35,4
Well It's True That We Love One Another,The White Stripes,Elephant,spotify:track:55uB4fH7kR3EmPaYPMynaL,1
West Coast,MISSIO,West Coast,spotify:track:6zvbty1Vv0uR5Zajlx43gk,1
West Coast Smoker,Fall Out Boy,Folie à Deux,spotify:track:1Hj3wedxBoOoYPXwk3TzeY,4
"What ""U"" Waitin' ""4""?",Jungle Brothers,Done By The Forces Of Nature,spotify:track:0ehXKX6msltAmBw8Zxwtbe,1
What a Bunch of A-Holes,Tyler Bates,Guardians of the Galaxy,spotify:track:71qgs7LIOigY05Iyiq7GHC,14
"What A Catch, Donnie",Fall Out Boy,Folie à Deux,spotify:track:62Vulfjc2qjCWim4LWBvvc,10
"What A Catch, Donnie",Fall Out Boy,Believers Never Die - Greatest Hits,spotify:track:1S3PWp4jzECVO9bXS4pFR1,10
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,FutureSex/LoveSounds,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,3
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,FutureSex/LoveSounds,spotify:track:76D83dghHeE2NFedPFD4tf,3
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,spotify:track:4ZrEjG3Vef85NTve8ptC9Q,3
What If You Were Right The First Time?,Arctic Monkeys,Brianstorm,spotify:track:3qgXrfBxt9o8nHwkex8m0h,12
What If You Were Right The First Time?,Arctic Monkeys,Brianstorm,spotify:track:07oNd96xlDY0eapjxuBheW,12
What Is and What Should Never Be - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:5G7uLHtoEW140QOcBpJlfz,32
What Kind Of Man,Florence + The Machine,"How Big, How Blue, How Beautiful",spotify:track:1w9ta1CvXlJPRXh6Py2Mto,1
What She Came For,Franz Ferdinand,Tonight: Franz Ferdinand,spotify:track:3uIE49oWm621AkJVXflKqk,1
What She Said - 2011 Remaster,The Smiths,Complete,spotify:track:3twNF3PwpFIDWgw6DImybZ,1
What the Hell,Avril Lavigne,Goodbye Lullaby,spotify:track:5zTzDqrEmseqL2G8ElgBu7,1
WHAT'S FUNNY,Bo Burnham,Words Words Words,spotify:track:2HI2sMK7BXpORayXJhwxZk,9
What's Going On,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:34b3a3Pz9Jlz0092LMyNAB,3
What's Going On - Detriot Mix,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:6BpCAee9NTICafDv21ErYZ,1
What's Going On - Original Single Mix,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:0wNP3UlDMf2CxPyJyNOHVD,1
What's Happening Brother,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:3B1K9cOissM5S7zUBwd8TZ,1
What's My Age Again?,blink-182,Enema Of The State,spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,8
What's Next to the Moon,AC/DC,Powerage,spotify:track:2wr9GtUc8xPMhTVZTc191u,1
Whatever Happened To Randolph Scott?,The Statler Brothers,The Best Of The Statler Brothers,spotify:track:2zgSbYtU6kzvPJ71BWJlyA,1
When I'm Sixty Four - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,spotify:track:1NrbnHlR2BFREcyWXHIHip,16
When I'm Small,Phantogram,Eyelid Movies,spotify:track:3498wF96LsgVgMkGmJzJOC,1
When It's Over,Wild Belle,Isles,spotify:track:6sHEmDmxFgzMZVtA5hQxJZ,1
When Love Comes Knocking At My Heart,Marvin Gaye,You're All I Need,spotify:track:3HOwOLy5mkHEOkrMUo1TU2,1
"When the Catholic Girls Go Camping, the Nicotine Vampires Rule Supreme.",Giraffes? Giraffes!,More Skin With Milk-Mouth,spotify:track:6svSukdIhpKDFaFJNrblJ4,4
When the Day Met the Night,Panic! At The Disco,Pretty. Odd.,spotify:track:7v1b3qExlTFrpFWrtcnUpE,2
When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",spotify:track:35InpekRUU1txrK2GHnvSH,9
When You Sleep,my bloody valentine,Loveless,spotify:track:3HfEgAaf0koxBpBB8NvGda,12
Where Did The Party Go,Fall Out Boy,Save Rock And Roll,spotify:track:66324Jt0mZdXaM7f8uUitE,5
Where Did You Sleep Last Night - Live,Nirvana,MTV Unplugged In New York,spotify:track:551qy5vUgrUfEUc4dCNfht,25
Where I’m Going,Cut Copy,Savages - Original Motion Picture Soundtrack,spotify:track:4N3IdbJr2NmIZTDDRIgojA,1
Where Is My Mind?,Pixies,Death To The Pixies,spotify:track:5BP0oaQ1VhuaznT77CBXQp,35
Where You Are,Mansions On The Moon,Where You Are,spotify:track:5YYd8q98HWgQsRpCzABye4,2
Where You Are,Mansions On The Moon,Mansions on the Moon,spotify:track:3nkM2NlJ34YPR6NQ5RCxzT,2
Where You At,The Bohicas,The Making Of (Bonus Track Version),spotify:track:3w2Ca88yfRRHzW9Q4IwXca,1
Wherever I Go,OneRepublic,Wherever I Go,spotify:track:0KdwmtG44yIDpyie4b0jCn,1
While Everyone Was Waiting,Talk In Tongues,Alone With A Friend,spotify:track:7n3IX5DVIFqzS4TIsn0wAW,34
While My Guitar Gently Weeps - Remastered 2009,The Beatles,The Beatles,spotify:track:389QX9Q1eUOEZ19vtzzI9O,14
While We Have the Sun,Mirah,(A) Spera,spotify:track:1CQx2AJZUA6AGyFW8pv000,1
Whip It,DEVO,Freedom of Choice,spotify:track:4sscDOZCkbLSlDqcCgUJnX,2
Whiplash,Hank Levy,Whiplash,spotify:track:1y5pLcNPeR9xhZxF7GE55J,5
"White Flag (feat. Bashy, Kano and the National Orchestra for Arabic Music)",Gorillaz,Plastic Beach,spotify:track:3famfyGuWw5QFcVO5Xk1uW,5
White Light,Gorillaz,Demon Days,spotify:track:7hnW9af7GuGH5lyUUTa8UH,2
Who Am I To Say,The Statler Brothers,Gold,spotify:track:6Om5pL3CfK1IcKoC3vAU9M,1
Who Needs You,The Orwells,Who Needs You EP,spotify:track:43OEDRXLM3xlz9cSavWi3D,10
Who The Fuck Are Arctic Monkeys?,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,spotify:track:0B7RYwsoIOyP3ofAxr3JQl,25
Who Would’ve Guessed,Talk In Tongues,Alone With A Friend,spotify:track:1fWvaTIfSVaGY8XFZWNisE,3
Who's Who of Who Cares - Daniel.T. & Cooper Saver Remix,Museum Of Love,The Remixes,spotify:track:51qREgOKt0GDKfQ9waGDM2,4
Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:0hCB0YR03f6AmQaHbwWDe8,2
Whole Lotta Rosie,AC/DC,Let There Be Rock,spotify:track:4wYq5wugZDzQiMZQYG4wVB,18
Wholy Holy,Marvin Gaye,What's Going On - 40th Anniversary,spotify:track:5NsWakKHyPAKSlLEtgHQZb,1
Why Bother?,Weezer,Pinkerton,spotify:track:43Qr1YBCY3vSVCvZuR0PCb,1
Why Can't We Be Friends,Smash Mouth,All Star Smash Hits,spotify:track:66hePiZVEL0JdX9EpFY0Pz,1
Why Did Ever We Meet,The Promise Ring,Nothing Feels Good,spotify:track:3OBVkGSpHDfCasbiUn1RAc,2
Why Won't They Talk To Me?,Tame Impala,Lonerism,spotify:track:6IM45SqAURH6PrvziDs1RQ,1
Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,spotify:track:2v8X6L6j0kbUPXDZwtXvXU,37
Wicked Game,Emika,Dva,spotify:track:3YpfQPv91UnjOE5ghiM9xL,1
Wide World,Blessed Feathers,Order of the Arrow,spotify:track:28SIdqdhaFFOkBVdb20zLk,1
WILD,Troye Sivan,Blue Neighbourhood,spotify:track:2HWWsTZxnLSUdFZ4gjsP5N,1
Wild Eyed Boy From Freecloud (Live) [Stereo] - Live; Stereo,David Bowie,Ziggy Stardust and the Spiders from Mars,spotify:track:4eO063GqBdzV9o8G76Xdcn,1
Wild World - Acoustic Version,Joanna Wang,为爱做的一切,spotify:track:0ZWSpn7UgqAp4exbKEUD5g,1
Wildfire,SBTRKT,SBTRKT,spotify:track:2WMRd3xAb9FwXopCRNWDq1,1
Windy,The Association,Just The Right Sound: The Association Anthology [Digital Version],spotify:track:6RUpOheT93fUdI508K5w6U,1
Witch,Maps & Atlases,You And Me And The Mountain,spotify:track:3pNtRtCMlsfgA5HrvolhCP,2
Witch's Tit,Kera & the Lesbians,Kera & the Lesbians,spotify:track:7KxnNxxI9cKoOxsOpHw0gk,1
Witchcraft,Marvin Gaye,Then & Now,spotify:track:0RJV6TziELvjydiXf9kU1Z,1
With A Little Help From My Friends - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,spotify:track:2RnPATK99oGOZygnD2GTO6,19
With You,The Flaming Lips,Hear It Is,spotify:track:4tvV5DsE34n0NPp6lIkk04,1
Within You Without You - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,spotify:track:3Umg8CDhO8dOSj7yBTInYb,16
Without You,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:7cpHPzPgqKor6gv6nTkJ4R,1
Wolf Like Me,TV On The Radio,Return To Cookie Mountain,spotify:track:03wKMRNYVvw6s9nm4I4jUS,7
Won't Be Around No More,Avi Buffalo,At Best Cuckold,spotify:track:1gZonCSXCqjXVDbsoOql1h,1
Wonderboy (Bonus Track) [Stereo Version],The Kinks,Something Else By The Kinks,spotify:track:2XSMTGMijoxXI4zpnJUQnv,1
Wonderwall - Remastered,Oasis,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],spotify:track:5wj4E6IsrVtn8IBJQOd0Cl,20
"Words (Music from the Film ""Tig"")",Sharon Van Etten,"Words (Music from the Film ""Tig"")",spotify:track:2fDf3tnNFsie6Kh4sitp9h,1
Words Cannot Describe,Mirah,College Park is Always Ready to Party,spotify:track:19Dpp9iDwQcO06LVq6QA8Y,38
Words Cannot Describe,Mirah,You Think It's Like This But Really It's Like This,spotify:track:3dOkFjLiWu4c797kDvOTeB,38
WORDS WORDS WORDS,Bo Burnham,Words Words Words,spotify:track:7L03FM3omFqA7OACc2HPPe,5
"WORDS, WORDS, WORDS (studio)",Bo Burnham,Words Words Words,spotify:track:7I0N7ZNYjtSG0qKEWMQxXB,2
Working Man,Rush,Gold,spotify:track:0qIzuMcWMEEx1ToGjiEl7M,25
Worship You,Vampire Weekend,Modern Vampires of the City,spotify:track:5y02IcERVgEUItFLeeZDz6,2
Would You Fight For My Love?,Jack White,Lazaretto,spotify:track:5hSWVcAtSK8PUoLr8eomMG,1
Wrong,The Airborne Toxic Event,Wrong,spotify:track:6ZhJFEJ6PniOsbdOtg2uy5,2
XO,John Mayer,XO,spotify:track:7cpCU3Denug5NGZsSpQl8v,8
XO,Fall Out Boy,From Under The Cork Tree,spotify:track:4u2JQ1rzBirJVn6Ka2aQ5l,8
Ya Hey,Vampire Weekend,Modern Vampires of the City,spotify:track:4eE6vZ2vOrceLq4xgz3VmG,6
Ya Ya (Part 1 & 2),Tony Sheridan,First,spotify:track:34y4eaV9FYZqJWFwvdV6Ur,1
Ya'll Boots Hats? (Die Angry),Glocca Morra,Just Married,spotify:track:5Ipz5x7qcYgvvaM1qgNySO,8
Year of the Glad,Marnie Stern,The Chronicles of Marnia,spotify:track:6RJB52LmgZbgIZBWXEn5iE,1
Yearnin',The Black Keys,The Big Come Up,spotify:track:3oQ2aP651r0I7AYBlVNUVC,1
Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,1
Yellow Submarine - Remastered 2009,The Beatles,Revolver,spotify:track:50xwQXPtfNZFKFeZ0XePWc,23
Yellow Submarine - Remastered 2009,The Beatles,Yellow Submarine,spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,23
Yellow Submarine - Remastered 2015,The Beatles,1,spotify:track:7zRmGvtSy36Jr19U5OInJT,1
Yesterday - Album Version / Stereo,Marvin Gaye,The Complete Collection,spotify:track:0YvjkxPvey6tvAn3KxtERP,1
Yesterday - Remastered 2015,The Beatles,1,spotify:track:4E5rL7YL0hVUPqeMSpjEF2,14
You & Me Vs.,Tennis System,Teenagers,spotify:track:06Jb7r2abneyGcJMItTvqe,1
You Ain't Got a Hold on Me,AC/DC,'74 Jailbreak,spotify:track:70yYLMP76qrdhfNNos0wxd,1
You Ain't Livin' Till You're Lovin',Marvin Gaye,You're All I Need,spotify:track:7MfznH0BCJBzGnQWdwwRGj,1
You and I,Richard Hawley,Black Treacle,spotify:track:5i3Rl7CijMlGE8wlVYZtmU,10
You And I - Remastered 2011,Queen,A Day At The Races,spotify:track:6pnhzWVuH12mZKQ5IQ2laD,1
You Are My Number One - Radio Mix #1/Lenky Mix,Smash Mouth,Get The Picture,spotify:track:6k3v8DVQLEfvCYesmrVnRY,1
You Better get it,Joe Tex,"The Very Best of, Volume 1",spotify:track:0FU3ehy4N2AtaWUugKnuNR,1
You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),spotify:track:0qxYx4F3vm1AOnfux6dDxP,1
"You Can't Have Your Kate (And Edith, Too)",The Statler Brothers,Flowers On The Wall: The Essential Statler Brothers 1964-1969,spotify:track:54I2liaOPbsCAJhLYTHrmA,1
You Can't Hurry Love,The Supremes,Favorites,spotify:track:69Qa7czzqraPWZgxpQN405,1
You Don't Know What Love Is (You Just Do as You're Told),The White Stripes,Icky Thump,spotify:track:6atUkoZ6Cj4w8QzOUjQucI,1
You Feel So Lonely You Could Die,David Bowie,The Next Day Extra,spotify:track:2wm2eEjiMtv3wf4OEboe7L,1
You Gave Your Love To Me Softly,Weezer,Pinkerton - Deluxe Edition,spotify:track:6nfLKum9Lr2AuLkeDMoJ8e,1
You Go to My Head - Take 1,Billie Holiday,Billie Holiday Love Songs,spotify:track:0JmzzjoM5HWgdEQxe58jNf,4
You Gonna Make Me Love Somebody Else,The Jones Girls,The Jones Girls,spotify:track:7MRCd5tmZ2iURu4elcBsuH,7
You Got It On,Justin Timberlake,The 20/20 Experience - 2 of 2,spotify:track:4Nch7TZiHJLmE3VGJJZdyz,2
You Got It On,Justin Timberlake,The 20/20 Experience - The Complete Experience,spotify:track:7dAcbSGtbYDuOAO120DYm4,2
